id,prediction
482,110.48572
483,279.25555
484,708.86487
485,1706.418
486,2862.9707
487,3821.882
488,4532.8833
489,4944.895
490,5066.473
491,4962.052
492,4698.686
493,4305.271
494,3758.6636
495,3067.9517
496,2219.4624
497,1253.0393
498,603.49304
499,322.9676
500,126.10579
501,2.9221344
502,0.0
503,0.0
504,0.0
505,14.376187
506,95.98953
507,294.77048
508,710.56854
509,1623.7803
510,2827.7603
511,3777.9023
512,4379.6743
513,4775.6333
514,4753.202
515,4048.9524
516,3606.9448
517,3531.0396
518,2741.9072
519,1931.6715
520,1592.6263
521,939.2824
522,461.25775
523,229.41862
524,63.813824
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,32.699715
531,109.46912
532,227.19571
533,436.74332
534,657.30865
535,1047.7942
536,920.15393
537,765.1998
538,1376.5471
539,2381.1038
540,3779.2642
541,3943.2415
542,3504.5461
543,2754.4827
544,1769.6873
545,1081.8188
546,514.39197
547,250.35176
548,90.8725
549,11.175739
550,0.0
551,0.0
552,0.0
553,0.0
554,21.131649
555,64.3773
556,123.2156
557,213.25493
558,327.59613
559,549.32776
560,1022.10583
561,1247.9213
562,1350.6099
563,1525.7389
564,1632.8674
565,1692.5066
566,2738.2534
567,2827.6985
568,1880.8799
569,940.76013
570,482.66275
571,184.13603
572,40.41024
573,0.0
574,0.0
575,0.0
576,0.0
577,20.992046
578,124.285034
579,312.072
580,723.3768
581,1703.9144
582,2759.9854
583,3683.8164
584,4386.8447
585,4813.8887
586,4873.878
587,4666.4595
588,4322.4717
589,3643.2258
590,2851.3462
591,2073.5608
592,1564.4886
593,1002.21204
594,480.43253
595,249.26282
596,100.72622
597,10.534366
598,0.0
599,0.0
600,0.0
601,13.194702
602,94.646675
603,271.47284
604,687.5196
605,1611.1594
606,2779.1245
607,3761.7544
608,4490.209
609,4927.927
610,4746.3423
611,4731.4805
612,4569.92
613,4050.4048
614,3249.7961
615,2283.3489
616,1575.8055
617,889.0205
618,461.4044
619,240.70291
620,85.1638
621,3.7167084
622,0.0
623,0.0
624,0.0
625,0.6935402
626,76.91726
627,273.04233
628,455.35718
629,607.1709
630,773.8572
631,775.79724
632,895.21985
633,1143.0916
634,1361.0974
635,1159.3484
636,1029.7996
637,1067.1333
638,935.52405
639,706.591
640,521.1239
641,248.43112
642,105.35637
643,40.50979
644,10.433772
645,0.0
646,0.0
647,0.0
648,0.0
649,0.18847016
650,13.507706
651,55.047737
652,117.40791
653,177.72499
654,336.65546
655,507.76678
656,577.7912
657,560.13367
658,730.86957
659,700.89966
660,854.1566
661,819.737
662,732.8605
663,626.35046
664,511.04678
665,370.41876
666,202.36214
667,82.74745
668,23.54321
669,0.0
670,0.0
671,0.0
672,0.0
673,13.114194
674,80.356285
675,240.23747
676,572.79395
677,1219.6257
678,2339.2388
679,3301.3823
680,3850.2786
681,4206.54
682,4396.108
683,4253.9634
684,4143.157
685,3886.2422
686,3002.2163
687,2102.8262
688,1376.3027
689,706.1706
690,371.3348
691,182.34564
692,74.202675
693,0.12689151
694,0.0
695,0.0
696,0.0
697,0.0
698,26.407618
699,116.768456
700,271.9024
701,290.58655
702,423.28485
703,863.03503
704,1803.8889
705,3025.6655
706,3568.5625
707,3876.9023
708,3696.6177
709,2884.537
710,1726.7949
711,991.22723
712,737.1902
713,469.36465
714,267.43442
715,132.23438
716,51.440697
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,34.732037
725,90.92626
726,233.20393
727,349.6359
728,402.87708
729,417.30527
730,432.55182
731,427.43506
732,420.68524
733,434.5337
734,383.76837
735,291.31268
736,219.60165
737,134.70128
738,48.306496
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,25.13966
748,98.43773
749,188.25633
750,264.5921
751,432.0869
752,606.7616
753,684.01996
754,709.76575
755,720.4049
756,695.69635
757,629.05695
758,586.8932
759,487.05084
760,306.28378
761,169.54854
762,78.88146
763,5.3188944
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.21452364
771,39.27628
772,131.49626
773,292.22162
774,510.02344
775,711.5871
776,859.78613
777,941.88214
778,973.4855
779,938.86194
780,847.22424
781,762.7621
782,629.619
783,431.66156
784,264.07526
785,193.44785
786,87.50707
787,19.987387
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,28.685766
796,94.600426
797,238.11145
798,481.52213
799,720.0061
800,770.4841
801,700.7706
802,718.5117
803,697.8585
804,625.6076
805,565.2146
806,620.4037
807,540.18835
808,360.16064
809,170.39458
810,73.19308
811,21.041626
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,4.819066
819,48.74633
820,117.68943
821,273.55475
822,449.30313
823,608.6284
824,794.1362
825,916.1102
826,943.9585
827,969.2791
828,946.8239
829,862.48193
830,727.27344
831,547.0752
832,381.16483
833,214.20279
834,105.04944
835,32.953075
836,0.0103464
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,4.1126738
843,51.179768
844,149.9697
845,300.7261
846,496.64386
847,657.22205
848,745.0847
849,783.1785
850,737.474
851,696.57654
852,709.4448
853,776.73944
854,703.30585
855,540.1632
856,317.5088
857,196.2361
858,99.84264
859,31.893066
860,0.005548559
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,4.276089
867,52.383198
868,152.01624
869,308.2249
870,520.56744
871,724.03534
872,860.7173
873,916.20087
874,905.3439
875,894.6793
876,877.96533
877,819.5135
878,683.8975
879,500.33807
880,315.37555
881,202.8399
882,101.48377
883,32.77328
884,0.13461012
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.40540996
891,10.825615
892,30.67951
893,66.72355
894,115.11261
895,145.10754
896,169.08289
897,195.14714
898,214.12077
899,275.83194
900,326.36334
901,381.21054
902,371.0364
903,336.9611
904,225.70456
905,119.894424
906,62.698524
907,22.976847
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,6.977207
915,38.32144
916,73.440834
917,150.5341
918,234.72676
919,427.6468
920,437.0937
921,476.52954
922,490.37613
923,422.53052
924,580.3245
925,577.9906
926,523.9169
927,316.35254
928,175.69247
929,100.94319
930,48.954216
931,5.253567
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,1.9001248
939,14.389519
940,31.828365
941,100.51257
942,164.98735
943,281.30978
944,347.69348
945,362.15018
946,358.094
947,369.2721
948,299.65918
949,226.8646
950,195.87683
951,207.59631
952,128.42398
953,63.02458
954,45.714584
955,13.347453
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,2.1030505
963,19.00162
964,69.177345
965,131.33818
966,276.14667
967,381.7209
968,355.27338
969,324.852
970,304.7166
971,299.72943
972,434.94522
973,405.17755
974,378.56644
975,392.46857
976,310.75406
977,194.95111
978,106.56004
979,46.25519
980,2.06401
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,8.745787
987,32.45708
988,68.834755
989,125.933914
990,189.44568
991,249.84854
992,331.647
993,425.99396
994,438.8282
995,430.87442
996,441.0384
997,384.15198
998,318.06714
999,249.99985
1000,157.36414
1001,91.80115
1002,35.728767
1003,12.922861
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,16.708838
1011,40.148964
1012,76.652855
1013,134.49301
1014,232.95036
1015,282.94308
1016,333.21967
1017,378.7066
1018,378.2503
1019,356.82217
1020,318.70505
1021,324.73453
1022,300.8969
1023,230.68338
1024,169.9998
1025,98.43747
1026,54.20874
1027,26.095123
1028,3.9924476
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,10.151469
1035,41.879444
1036,88.36273
1037,147.11494
1038,222.29668
1039,338.12665
1040,452.59286
1041,530.3048
1042,551.84735
1043,547.8546
1044,478.05283
1045,407.39935
1046,287.54034
1047,205.16818
1048,157.11961
1049,97.90279
1050,45.02937
1051,15.559009
1052,0.71185863
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,1.2376602
1059,13.346034
1060,50.713585
1061,110.13275
1062,184.45837
1063,244.14925
1064,300.1924
1065,360.72003
1066,403.9314
1067,390.25903
1068,332.2276
1069,265.369
1070,247.15414
1071,210.32224
1072,148.79172
1073,92.41289
1074,48.629066
1075,19.309221
1076,0.5465999
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,2.9229815
1083,28.012516
1084,62.252113
1085,109.22134
1086,169.26694
1087,249.95242
1088,331.54974
1089,418.94394
1090,449.68903
1091,459.63727
1092,452.86334
1093,386.01514
1094,297.34155
1095,230.12883
1096,174.12086
1097,133.61949
1098,68.296936
1099,20.57042
1100,0.29391262
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,2.6445727
1107,24.01276
1108,65.55199
1109,117.159935
1110,143.39833
1111,176.13737
1112,239.61479
1113,303.734
1114,335.4226
1115,365.22943
1116,386.25504
1117,358.75424
1118,262.50284
1119,195.53078
1120,159.33472
1121,138.02423
1122,98.92052
1123,45.628624
1124,9.438463
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.56132054
1130,28.388561
1131,79.46852
1132,180.18771
1133,375.83713
1134,596.5701
1135,782.8553
1136,909.3503
1137,988.21814
1138,1053.2706
1139,1027.0764
1140,964.8055
1141,882.09924
1142,759.5116
1143,569.34686
1144,410.7066
1145,260.101
1146,145.94766
1147,64.75163
1148,16.49839
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.6298596
1154,25.0985
1155,78.013054
1156,172.12782
1157,277.18628
1158,390.9588
1159,580.1512
1160,737.8119
1161,847.8135
1162,825.16974
1163,626.618
1164,414.4267
1165,296.23096
1166,268.92636
1167,283.41635
1168,208.1759
1169,126.98911
1170,65.28902
1171,31.506855
1172,9.10167
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,6.144294
1179,35.087524
1180,73.22425
1181,179.3929
1182,433.03107
1183,598.41113
1184,666.62854
1185,826.39307
1186,954.17615
1187,993.80566
1188,947.9917
1189,885.8712
1190,775.51965
1191,607.1989
1192,450.6185
1193,272.44818
1194,147.4823
1195,57.78366
1196,18.3375
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.21154138
1202,23.594713
1203,69.55641
1204,171.08351
1205,313.1402
1206,508.98486
1207,692.6043
1208,833.78143
1209,938.0426
1210,974.6136
1211,956.66846
1212,910.64874
1213,850.5975
1214,744.4789
1215,577.0578
1216,426.34033
1217,273.0003
1218,155.01492
1219,64.089355
1220,15.900854
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.33239502
1226,23.343693
1227,69.78836
1228,161.52478
1229,287.72015
1230,500.17896
1231,674.9151
1232,817.7379
1233,896.4215
1234,907.0013
1235,802.6945
1236,720.2818
1237,687.09766
1238,544.1166
1239,420.8265
1240,334.53748
1241,218.1283
1242,110.58363
1243,50.859825
1244,13.116053
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,3.356168
1251,23.992815
1252,54.41497
1253,154.39886
1254,195.42598
1255,254.94089
1256,228.06221
1257,179.68135
1258,385.59515
1259,547.41907
1260,765.629
1261,803.40424
1262,702.9188
1263,489.94864
1264,299.9171
1265,221.90747
1266,126.02556
1267,51.56554
1268,24.910702
1269,4.8200655
1270,0.18726149
1271,0.1764498
1272,0.0
1273,0.0
1274,5.899143
1275,15.379488
1276,29.472797
1277,44.57665
1278,74.00383
1279,132.93948
1280,244.91861
1281,285.3262
1282,288.23853
1283,323.5958
1284,351.11664
1285,425.10718
1286,625.9738
1287,563.59686
1288,371.65265
1289,210.97363
1290,115.31471
1291,45.196228
1292,6.459916
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.018373212
1298,22.180801
1299,67.351105
1300,171.41496
1301,323.924
1302,514.44836
1303,685.409
1304,812.83264
1305,860.49445
1306,862.58545
1307,840.4743
1308,779.9013
1309,665.9501
1310,502.43497
1311,355.4383
1312,257.4335
1313,199.48218
1314,113.96096
1315,50.78373
1316,14.985506
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,20.343418
1323,64.54573
1324,159.29132
1325,296.26306
1326,500.97714
1327,672.2777
1328,821.46796
1329,923.9479
1330,979.098
1331,957.3727
1332,913.6129
1333,831.4404
1334,661.4512
1335,477.00568
1336,353.0814
1337,217.58125
1338,116.98811
1339,60.369354
1340,16.775635
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,19.97287
1347,67.47203
1348,102.37409
1349,129.70578
1350,164.60603
1351,171.13344
1352,209.7116
1353,262.90363
1354,290.80743
1355,238.02124
1356,231.38052
1357,243.82584
1358,216.06096
1359,168.65251
1360,121.764626
1361,71.16011
1362,30.385303
1363,11.184101
1364,1.7164208
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,3.05695
1371,13.745752
1372,31.534946
1373,62.241425
1374,119.33358
1375,170.06943
1376,145.38145
1377,207.1215
1378,176.77307
1379,173.71341
1380,199.88516
1381,198.5114
1382,182.57004
1383,158.1091
1384,125.16107
1385,91.255165
1386,50.870483
1387,19.511105
1388,3.2760234
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,18.146112
1395,58.191048
1396,127.23344
1397,217.07486
1398,381.47028
1399,552.03894
1400,673.61804
1401,760.99207
1402,831.4354
1403,824.026
1404,822.0155
1405,777.3215
1406,595.2531
1407,410.8894
1408,252.28
1409,155.56204
1410,83.22606
1411,41.87591
1412,12.082546
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,8.208711
1419,35.747078
1420,51.20822
1421,52.486076
1422,70.3347
1423,163.622
1424,339.62396
1425,572.9376
1426,685.3643
1427,757.0181
1428,791.59033
1429,664.7101
1430,406.02423
1431,237.01865
1432,179.66531
1433,117.9395
1434,69.35393
1435,34.910603
1436,9.017955
1437,0.0
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,25.529726
1445,59.082623
1446,175.80296
1447,261.9034
1448,238.92155
1449,333.53043
1450,350.222
1451,364.96454
1452,188.85924
1453,373.7729
1454,340.19836
1455,260.63812
1456,189.9393
1457,120.37471
1458,44.763752
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,21.16386
1468,74.20508
1469,150.89606
1470,215.63016
1471,337.37946
1472,495.13412
1473,577.8311
1474,588.3668
1475,574.6932
1476,544.0354
1477,509.4878
1478,494.82983
1479,425.52637
1480,279.3778
1481,159.9631
1482,69.62352
1483,7.0887575
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.34732708
1491,28.701569
1492,98.68313
1493,222.92908
1494,396.5078
1495,561.8429
1496,712.1499
1497,818.21
1498,870.85583
1499,851.7782
1500,744.4081
1501,650.10754
1502,552.3522
1503,385.87418
1504,241.0217
1505,176.1408
1506,79.290535
1507,18.795074
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,27.284
1516,78.76884
1517,165.8963
1518,333.35263
1519,522.0098
1520,615.1929
1521,599.5323
1522,620.13855
1523,607.9617
1524,553.6565
1525,474.66998
1526,514.78394
1527,470.89423
1528,319.94998
1529,158.71396
1530,73.62523
1531,23.434217
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,6.531572
1539,44.41467
1540,97.87009
1541,189.01254
1542,374.42343
1543,525.5995
1544,670.65137
1545,792.41724
1546,841.37366
1547,877.5353
1548,861.40216
1549,776.7257
1550,625.79333
1551,477.5901
1552,326.8733
1553,187.86218
1554,93.351
1555,26.820225
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,3.9371269
1563,39.16963
1564,113.10188
1565,221.65842
1566,383.00308
1567,554.006
1568,646.2063
1569,696.00616
1570,653.7325
1571,606.10657
1572,608.8989
1573,693.928
1574,604.9737
1575,460.65585
1576,281.9222
1577,169.03496
1578,87.56535
1579,27.874554
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,4.2522154
1587,38.92128
1588,112.80919
1589,228.21524
1590,399.3676
1591,571.35333
1592,727.8583
1593,828.3838
1594,828.116
1595,820.9845
1596,785.9994
1597,715.99164
1598,595.8271
1599,438.18964
1600,280.91428
1601,172.38347
1602,89.60838
1603,27.955332
1604,0.66203934
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.8000349
1611,7.6973405
1612,26.044992
1613,59.87275
1614,100.78999
1615,114.5011
1616,130.60281
1617,147.87871
1618,168.43521
1619,239.17082
1620,299.06396
1621,361.08722
1622,323.5155
1623,251.43387
1624,177.01456
1625,103.59358
1626,59.420574
1627,24.080673
1628,0.23799546
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,5.986701
1635,38.077187
1636,72.91535
1637,123.53811
1638,223.81357
1639,299.14215
1640,395.24313
1641,429.6307
1642,370.28143
1643,319.0342
1644,429.0311
1645,405.52045
1646,295.48523
1647,236.21797
1648,116.38231
1649,58.38619
1650,38.251003
1651,5.4796195
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,2.9237342
1659,12.635407
1660,26.313305
1661,81.830025
1662,136.87802
1663,250.43143
1664,306.82614
1665,323.02667
1666,330.35382
1667,338.35983
1668,294.94672
1669,222.45076
1670,181.70645
1671,142.97368
1672,103.92794
1673,64.25867
1674,44.42509
1675,9.187222
1676,0.6102747
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,4.139736
1683,20.725616
1684,62.96103
1685,96.622185
1686,195.09201
1687,277.15112
1688,314.5063
1689,236.59396
1690,236.11104
1691,238.39078
1692,372.94095
1693,371.2093
1694,349.32996
1695,325.9749
1696,255.95662
1697,162.41588
1698,89.804184
1699,39.137577
1700,4.650245
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,11.496312
1707,34.019478
1708,67.65941
1709,121.9802
1710,183.09772
1711,228.82243
1712,276.1546
1713,354.60635
1714,394.75702
1715,381.61734
1716,377.56143
1717,339.14883
1718,296.8161
1719,239.76472
1720,156.26556
1721,90.16329
1722,49.081596
1723,16.376886
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,14.725992
1731,38.89096
1732,72.07373
1733,114.94086
1734,194.86526
1735,257.76572
1736,306.6681
1737,351.5355
1738,366.5528
1739,347.0421
1740,298.07748
1741,292.73737
1742,285.5417
1743,222.61665
1744,163.49382
1745,95.72155
1746,54.74121
1747,25.115608
1748,3.2901158
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,11.411402
1755,37.75044
1756,75.68088
1757,126.00877
1758,193.03331
1759,290.46948
1760,380.60358
1761,427.2482
1762,444.30835
1763,469.71637
1764,443.09555
1765,370.653
1766,252.46086
1767,170.88963
1768,135.28902
1769,86.46669
1770,43.77305
1771,17.41797
1772,3.0109923
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,2.2055612
1779,13.561285
1780,44.92289
1781,95.13713
1782,163.32445
1783,210.49324
1784,258.71262
1785,312.82504
1786,353.8271
1787,352.3384
1788,314.31055
1789,247.36052
1790,221.59225
1791,192.63779
1792,140.12936
1793,87.55745
1794,47.378628
1795,19.269125
1796,1.6097195
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,4.701812
1803,27.725784
1804,59.283234
1805,100.606155
1806,157.60083
1807,232.7043
1808,294.86624
1809,362.8297
1810,392.20062
1811,408.2288
1812,406.86063
1813,336.0451
1814,257.89966
1815,206.13065
1816,164.05038
1817,128.44026
1818,66.122894
1819,22.87998
1820,1.0394747
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,4.4515944
1827,22.50008
1828,56.58938
1829,105.66548
1830,132.94778
1831,162.55856
1832,224.17624
1833,282.7918
1834,300.60815
1835,320.59814
1836,351.5207
1837,320.74487
1838,222.4218
1839,157.14848
1840,139.46045
1841,118.36272
1842,88.07179
1843,39.469414
1844,8.191473
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,1.0520027
1850,24.247103
1851,67.31155
1852,144.8188
1853,278.07077
1854,456.0075
1855,619.9994
1856,760.4286
1857,855.5371
1858,878.5968
1859,880.1292
1860,876.2953
1861,814.05255
1862,685.08936
1863,505.96283
1864,374.7901
1865,239.97624
1866,131.35672
1867,50.9561
1868,12.642794
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.9046545
1874,22.399467
1875,64.713425
1876,145.73264
1877,238.71115
1878,333.94537
1879,489.80615
1880,638.2223
1881,746.9632
1882,746.1591
1883,592.68616
1884,391.5302
1885,277.8675
1886,248.95663
1887,263.95905
1888,203.55182
1889,120.26968
